Date, Realm, RealmType, NodeName, SessionID, User, SourcePage, SourceArea, DestPage, DestArea, Type, Status, AppMetricName, AppMetric, AppDimension1, AppDimension2, AppInfo, Referer, AcceptLanguages, UserAgent, TestShortId, TestId, TestLine, AQL Queries,AQL QueriesMillis,Working Set,AQL Rows Fetched,AQL Rows FetchedMillis,ClusterRoot Reconstitutions,ClusterRoot ReconstitutionsMillis,Commits,CommitsMillis,ObjectCopies,SQL Updates,SQL UpdatesMillis,SQL Queries,SQL QueriesMillis,UpdateAttrsBlob,SQL Commits,SQL CommitsMillis,Connection Permit,Connection PermitMillis,JDBC Connection,JDBC ConnectionMillis,Response Size,Page Generation,Element Id Instantiations,visibilityExprEval,visibilityExprEvalMillis,editabilityExprEval,editabilityExprEvalMillis,validityExprEval,validityExprEvalMillis,Thread CPU TimeMillis,RuntimeMillis,
Sun Sep 05 22:44:31 PDT 2010,s4All,Production,Node1,7F975F20EBBBFA5D323ACC30552ABC04:10.12.105.84,molson,"ariba/sourcing/rfxui/ASPMonitorEvent",,ariba/ui/aribaweb/core/AWUrlRedirect,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=iZr33NcL&realm=s4All&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,5,,,,,,,,,,,,,,,,,,,571,571,,,,,,,,10,46,
Sun Sep 05 22:44:31 PDT 2010,s4All,Production,Node1,7F975F20EBBBFA5D323ACC30552ABC04:10.12.105.84,molson,"ariba.ui.sso.SSOActions","logout",ariba/ui/sso/AWSSOLogoutPage,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=iZr33NcL&realm=s4All&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,4,,,,,2,17,1,1,14,,,,1,2,1,0,1,0,2157,2147,,,,,,,,20,87,
Sun Sep 05 22:44:31 PDT 2010,s4All,Production,Node1,7F975F20EBBBFA5D323ACC30552ABC04:10.12.105.84,molson,"ariba.ui.sso.SSOActions","clientLogout",ariba/ui/aribaweb/core/AWFormRedirect,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/logout/SSOActions?awsso_su=aHR0cDovL21yZWRkeTo4MTUwL1NvdXJjaW5nL01haW4%2FcmVhbG09czRBbGwmcGFzc3dvcmRhZGFwdGVyPVBhc3N3b3JkQWRhcHRlcjE%3D%3AwJN0eNMfrTV2jU4QueGlyaZbh4k%3D&awsso_lu=aHR0cDovL21yZWRkeTo4MTUwL1NvdXJjaW5nL01haW4vYWQvY2xpZW50TG9nb3V0L1NTT0FjdGlvbnM%3D%3AAU2EFOuVIddKVA6YdHsnWFjYRqw%3D","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,2,,,,,,,,,,,,,,,,,,,620,612,,,,,,,,0,1,
Sun Sep 05 22:44:31 PDT 2010,,,Node1,:,,"ariba.ui.sso.SSOActions","logoutAck",ariba/ui/sso/AWMulticastAckPage,,User,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,79,,,,,,,,0,1,
Sun Sep 05 22:44:31 PDT 2010,System,Production,Node1,3EA60C8603645F92A6A2E8252ADDDF25:10.12.105.84,,"ariba.collaborate.appui.DirectAction","default",ariba/ui/aribaweb/core/AWRedirect,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/logout/SSOActions?awsso_su=aHR0cDovL21yZWRkeTo4MTUwL1NvdXJjaW5nL01haW4%2FcmVhbG09czRBbGwmcGFzc3dvcmRhZGFwdGVyPVBhc3N3b3JkQWRhcHRlcjE%3D%3AwJN0eNMfrTV2jU4QueGlyaZbh4k%3D&awsso_lu=aHR0cDovL21yZWRkeTo4MTUwL1NvdXJjaW5nL01haW4vYWQvY2xpZW50TG9nb3V0L1NTT0FjdGlvbnM%3D%3AAU2EFOuVIddKVA6YdHsnWFjYRqw%3D","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,6,,,,,,,6,,,,,,,,,,,,1519,1519,,,,,,,,10,37,
Sun Sep 05 22:44:32 PDT 2010,System,Production,Node1,3EA60C8603645F92A6A2E8252ADDDF25:10.12.105.84,,"ariba.ui.sso.SSOActions","loginPage",ariba/ui/sso/SSOMain,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/logout/SSOActions?awsso_su=aHR0cDovL21yZWRkeTo4MTUwL1NvdXJjaW5nL01haW4%2FcmVhbG09czRBbGwmcGFzc3dvcmRhZGFwdGVyPVBhc3N3b3JkQWRhcHRlcjE%3D%3AwJN0eNMfrTV2jU4QueGlyaZbh4k%3D&awsso_lu=aHR0cDovL21yZWRkeTo4MTUwL1NvdXJjaW5nL01haW4vYWQvY2xpZW50TG9nb3V0L1NTT0FjdGlvbnM%3D%3AAU2EFOuVIddKVA6YdHsnWFjYRqw%3D","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,6,,,,,,,,,,,,,,,,,,,19156,18787,,,,,,,,20,117,
Sun Sep 05 22:44:32 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,0,,,,,,,,0,0,
Sun Sep 05 22:44:32 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33989,0,,,,,,,,0,1,
Sun Sep 05 22:44:32 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93299,0,,,,,,,,0,0,
Sun Sep 05 22:44:32 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94130,0,,,,,,,,0,0,
Sun Sep 05 22:44:42 PDT 2010,System,Production,Node1,FA7F94EA05DEB8680325144C2E324941:10.12.105.84,,"ariba.collaborate.appui.DirectAction","default",ariba/ui/aribaweb/core/AWRedirect,,User,Success,,,,,,,"en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,6,,,,,,,6,,,,,,,,,,,,1539,1539,,,,,,,,10,37,
Sun Sep 05 22:44:43 PDT 2010,System,Production,Node1,FA7F94EA05DEB8680325144C2E324941:10.12.105.84,,"ariba.ui.sso.SSOActions","loginPage",ariba/ui/sso/SSOMain,,User,Success,,,,,,,"en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,6,,,,,,,,,,,,,,,,,,,19311,18942,,,,,,,,10,122,
Sun Sep 05 22:44:43 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,0,,,,,,,,0,1,
Sun Sep 05 22:44:43 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33989,0,,,,,,,,0,1,
Sun Sep 05 22:44:43 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93299,0,,,,,,,,0,1,
Sun Sep 05 22:44:43 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94130,0,,,,,,,,0,0,
Sun Sep 05 22:44:48 PDT 2010,s4All,Production,Node1,FA7F94EA05DEB8680325144C2E324941:10.12.105.84,tbrown,"ariba.ui.sso.SSOActions","login",ariba/ui/aribaweb/core/AWRedirect,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/loginPage/SSOActions?awsso_cc=cGFzc3dvcmRhZGFwdGVyOlUyOTFjbU5wYm1kVGRYQndiR2xsY2xWelpYST07cmVhbG06Y3pSQmJHdz07YXdzc29fcnU6YUhSMGNEb3ZMMjF5WldSa2VUbzRNVFV3TDFOdmRYSmphVzVuTDAxaGFXNC9jbVZoYkcwOWN6UkJiR3dtY0dGemMzZHZjbVJoWkdGd2RHVnlQVk52ZFhKamFXNW5VM1Z3Y0d4cFpYSlZjMlZ5O2F3c3NvX2x1OmFIUjBjRG92TDIxeVpXUmtlVG80TVRVd0wxTnZkWEpqYVc1bkwwMWhhVzR2WVdRdlkyeHBaVzUwVEc5bmIzVjBMMU5UVDBGamRHbHZibk09O2F3c3NvX2FwOlFVTk47YXdzc29fYXJpZDpNVEk0TXpjMU1UZzRNamMxTlE9PTthd3Nzb19rdTphSFIwY0RvdkwyMXlaV1JrZVRvNE1UVXdMMU52ZFhKamFXNW5MMDFoYVc0dllXUXZZMnhwWlc1MFMyVmxjRUZzYVhabEwxTlRUMEZqZEdsdmJuTT07YXdzc29fZmw6TVE9PQ%3D%3D%3A6nweIMO00ejo50mEftMWEfHIaAU%3D&awsso_ap=ACM&awsso_hpk=true&passwordadapter=SourcingSupplierUser&realm=s4All&awsr=true","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,2,8,20,1,0,,,6,19,4,4,9,15,20,,4,4,19,0,19,1,283,283,,,,,,,,60,131,
Sun Sep 05 22:44:48 PDT 2010,s4All,Production,Node1,FA7F94EA05DEB8680325144C2E324941:10.12.105.84,tbrown,"ariba.ui.sso.SSOActions","loginRedirect",,,,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/loginPage/SSOActions?awsso_cc=cGFzc3dvcmRhZGFwdGVyOlUyOTFjbU5wYm1kVGRYQndiR2xsY2xWelpYST07cmVhbG06Y3pSQmJHdz07YXdzc29fcnU6YUhSMGNEb3ZMMjF5WldSa2VUbzRNVFV3TDFOdmRYSmphVzVuTDAxaGFXNC9jbVZoYkcwOWN6UkJiR3dtY0dGemMzZHZjbVJoWkdGd2RHVnlQVk52ZFhKamFXNW5VM1Z3Y0d4cFpYSlZjMlZ5O2F3c3NvX2x1OmFIUjBjRG92TDIxeVpXUmtlVG80TVRVd0wxTnZkWEpqYVc1bkwwMWhhVzR2WVdRdlkyeHBaVzUwVEc5bmIzVjBMMU5UVDBGamRHbHZibk09O2F3c3NvX2FwOlFVTk47YXdzc29fYXJpZDpNVEk0TXpjMU1UZzRNamMxTlE9PTthd3Nzb19rdTphSFIwY0RvdkwyMXlaV1JrZVRvNE1UVXdMMU52ZFhKamFXNW5MMDFoYVc0dllXUXZZMnhwWlc1MFMyVmxjRUZzYVhabEwxTlRUMEZqZEdsdmJuTT07YXdzc29fZmw6TVE9PQ%3D%3D%3A6nweIMO00ejo50mEftMWEfHIaAU%3D&awsso_ap=ACM&awsso_hpk=true&passwordadapter=SourcingSupplierUser&realm=s4All&awsr=true","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,2,,,,,,,,,,,,,,,,,,,2559,2479,,,,,,,,0,2,
Sun Sep 05 22:44:48 PDT 2010,s4All,Production,Node1,:,,"ariba.collaborate.appui.DirectAction","default",ariba/ui/aribaweb/core/AWRedirect,,User,Success,,,,,,,,,,,,2,4,16,1,0,,,4,74,4,2,5,13,15,,2,5,15,0,15,1,219,219,,,,,,,,100,209,
Sun Sep 05 22:44:48 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33989,0,,,,,,,,0,1,
Sun Sep 05 22:44:48 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,0,,,,,,,,0,0,
Sun Sep 05 22:44:48 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba/asm/appui/ASPSiteAgreement","refresh",ariba/asm/appui/ASPSiteAgreement,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/loginRedirect/SSOActions?awr=2&passwordadapter=SourcingSupplierUser&u=lQ9746DU&realm=s4All","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,2,5,11,10,0,,,,,,,,2,5,,,,2,0,2,0,73110,73025,5,,,,,,,20,89,
Sun Sep 05 22:44:48 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94130,0,,,,,,,,0,0,
Sun Sep 05 22:44:48 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93299,0,,,,,,,,0,0,
Sun Sep 05 22:44:48 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,,,,,,,,0,1,
Sun Sep 05 22:44:48 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9093,0,,,,,,,,0,1,
Sun Sep 05 22:44:50 PDT 2010,,,Node1,:,,"CoreServer-None","UpdateFreeTextAttrsBlobIndexRepeatedTask",,,Task,Success,,,,,,,,,,,,1,13,1,1,0,,,3,9,3,2,2,31,45,,2,3,33,0,33,2,,,,,,,,,,,290102,
Sun Sep 05 22:44:55 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba/asm/appui/ASPSiteAgreement",,ariba/ui/aribaweb/core/AWFormRedirect,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,4,,,,,2,39,,2,7,,,,2,22,2,0,2,0,2600,2513,,,,,,,,40,66,
Sun Sep 05 22:44:55 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba.collaborate.appui.DirectAction","default",ariba/ui/aribaweb/core/AWRedirect,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,5,125,9,1,0,6,154,,,6,,,17,235,,,,11,0,11,1,219,219,,,,,,,,90,332,
Sun Sep 05 22:44:56 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba/sourcing/rfxui/ASPSupplierHomePage","refresh",ariba/sourcing/rfxui/ASPSupplierHomePage,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,4,203,25,3,0,3,16,,,1,,,13,197,,,,7,0,7,0,29359,29243,147,,,,,,,180,536,
Sun Sep 05 22:44:57 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba.collaborate.appui.DirectAction","viewItem",ariba/ui/aribaweb/core/AWRedirect,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,18,137,65,14,0,1,6,3,108,12,2,85,24,63,,2,20,22,0,22,3,219,219,,,,,,,,190,509,
Sun Sep 05 22:44:57 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33989,0,,,,,,,,0,0,
Sun Sep 05 22:44:57 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,0,,,,,,,,0,0,
Sun Sep 05 22:44:57 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba/sourcing/rfxui/ASPSupplierRFXOverview","refresh",ariba/sourcing/rfxui/ASPSupplierRFXOverview,,User,Success,,,"WS2308:Doc3381",,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,5,15,49,0,0,,,,,5,,,5,11,,,,5,0,5,0,62165,61748,338,25,3,,,,,230,300,
Sun Sep 05 22:44:57 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94130,0,,,,,,,,0,0,
Sun Sep 05 22:44:57 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93299,0,,,,,,,,0,0,
Sun Sep 05 22:44:57 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,0,0,
Sun Sep 05 22:44:57 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,0,,,,,,,,0,0,
Sun Sep 05 22:44:57 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,,,,,,,,0,0,
Sun Sep 05 22:44:58 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724,0,,,,,,,,0,0,
Sun Sep 05 22:44:58 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4661,0,,,,,,,,0,0,
Sun Sep 05 22:44:58 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9093,0,,,,,,,,0,0,
Sun Sep 05 22:44:59 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba/sourcing/rfxui/ASPSupplierRFXOverview",,ariba/sourcing/rfxui/ASPSupplierRFXOverview,,User,Success,,,"WS2308:Doc3381",,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,5,17,48,0,0,,,,,,,,5,10,,,,5,0,5,0,3461,61837,,50,3,,,,,80,97,
Sun Sep 05 22:45:00 PDT 2010,,,Node1,:,,"CoreServer-prealm_1","CDSDRResyncTask",,,Task,Success,,,,,,,,,,,,2,62,2,1,0,,,3,114,4,2,2,2,29,,2,108,5,0,5,0,,,,,,,,,,,185,
Sun Sep 05 22:45:00 PDT 2010,,,Node1,:,,"CoreServer-prealm_1","PostUpgradeTask",,,Task,Success,,,,,,,,,,,,1,6,1,1,0,,,3,186,3,2,54,1,4,,2,127,3,0,3,0,,,,,,,,,,,190,
Sun Sep 05 22:45:00 PDT 2010,,,Node1,:,,"CoreServer-None","UpdateFreeTextFileBlobIndexTask",,,Task,Success,,,,,,,,,,,,1,101,1,1,0,,,3,90,3,2,5,2,102,,2,81,4,0,4,0,,,,,,,,,,,94,
Sun Sep 05 22:45:00 PDT 2010,,,Node1,:,,"CoreServer-None","UpdateFreeTextNotesBlobIndexTask",,,Task,Success,,,,,,,,,,,,1,4,1,1,0,,,3,189,3,2,56,2,4,,2,129,4,0,4,1,,,,,,,,,,,195,
Sun Sep 05 22:45:00 PDT 2010,,,Node1,:,,"ariba.sourcing.content.RFXScheduledWork","Event RFXDocument:MoveToOpen on item  of document [BaseId 387098 AAAKAJ6Bega 8aoq.1k77e] version 1",,,Work,Success,,,"WS2308:Doc3381",,,,,,,,,7,31,22,5,0,3,44,2,97,2,12,72,19,224,,3,38,14,0,14,3,,,,,,,,,,,493,
Sun Sep 05 22:45:00 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba/sourcing/rfxui/ASPSupplierRFXOverview",,ariba/sourcing/rfxui/ASPSupplierRFXOverview,,User,Success,,,"WS2308:Doc3381",,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,5,75,48,0,0,,,,,,,,5,34,,,,5,0,5,0,2065,61837,,50,4,,,,,70,233,
Sun Sep 05 22:45:06 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba/sourcing/rfxui/ASPSupplierRFXOverview",,ariba/sourcing/rfxui/ASPSupplierAgreement,,User,Success,,,"WS2308:Doc3381",,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,4,10,18,1,0,,,,,,,,4,4,,,,4,0,4,1,28130,30453,15,25,1,,,,,60,81,
Sun Sep 05 22:45:11 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba/sourcing/rfxui/ASPSupplierAgreement",,ariba/sourcing/rfxui/ASPSupplierAgreement,,User,Success,,,"WS2308:Doc3381",,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,1,96,16,0,0,,,,,,,,1,58,,,,1,0,1,0,25309,32602,6,,,,,,,30,164,
Sun Sep 05 22:45:11 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,,,,,,,,0,0,
Sun Sep 05 22:45:13 PDT 2010,,,Node1,:,,"ariba.sourcing.content.RFXScheduledWork","Event RFXDocument:RFXAcceptSupplierAgreement on item  of document [BaseId 387098 AAAKAJ6Bega 8aoq.1k77e] version 1",,,Work,Success,,,"WS2308:Doc3381",,,,,,,,,8,37,66,19,0,,,2,85,3,5,22,8,24,,1,82,9,0,9,0,,,,,,,,,,,171,
Sun Sep 05 22:45:18 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba/sourcing/rfxui/ASPSupplierAgreement",,ariba/sourcing/rfxui/ASPIntendToBid,"$[a028]Select Lots",User,Success,,,"WS2308:Doc3381",,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,8,148,37,3,0,1,14,3,25,1,2,20,14,149,,1,2,12,0,12,0,36515,38792,87,,,,,,,120,5363,
Sun Sep 05 22:45:23 PDT 2010,,,Node1,:,,"ariba.sourcing.content.RFXScheduledWork","Event RFXDocument:IntendToBid on item  of document [BaseId 387098 AAAKAJ6Bega 8aoq.1k77e] version 1",,,Work,Success,,,"WS2308:Doc3381",,,,,,,,,6,16,26,4,0,,,2,112,2,9,93,6,10,,1,82,5,0,5,0,,,,,,,,,,,308,
Sun Sep 05 22:45:26 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba/sourcing/rfxui/ASPIntendToBid","$[a028]Select Lots",ariba/sourcing/rfxui/ASPComposeResponse,,User,Success,,,"WS2308:Doc3381",,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,15,439,63,12,0,1,3,2,142,3,5,136,21,262,,1,4,18,1,18,2,62699,64926,298,,,,,,,270,3963,
Sun Sep 05 22:45:26 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11770,0,,,,,,,,0,0,
Sun Sep 05 22:45:26 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,0,,,,,,,,0,0,
